filename,label,R_100,R_150,R_200,G_150,G_200,B_150,B_200
pink (920).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (921).jpg,pink,0.2685546875,0.3837890625,0.578125,0.595703125,0.9013671875,0.533203125,0.8916015625
pink (922).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (923).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (924).jpg,pink,0.1123046875,0.203125,0.5234375,0.7431640625,0.96875,0.6640625,0.978515625
pink (925).jpg,pink,0.2685546875,0.3837890625,0.578125,0.595703125,0.9013671875,0.533203125,0.8916015625
pink (926).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (927).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (928).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (929).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (93).jpg,pink,0.2685546875,0.3837890625,0.578125,0.595703125,0.9013671875,0.533203125,0.8916015625
pink (930).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (931).jpg,pink,0.2685546875,0.3837890625,0.578125,0.595703125,0.9013671875,0.533203125,0.8916015625
pink (932).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (933).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (934).jpg,pink,0.2685546875,0.3837890625,0.578125,0.595703125,0.9013671875,0.533203125,0.8916015625
pink (935).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (936).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (937).jpg,pink,0.1123046875,0.203125,0.5234375,0.7431640625,0.96875,0.6640625,0.978515625
pink (938).jpg,pink,0.2685546875,0.3837890625,0.578125,0.595703125,0.9013671875,0.533203125,0.8916015625
pink (939).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (94).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (940).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (941).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (942).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (943).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (944).jpg,pink,0.2685546875,0.3837890625,0.578125,0.595703125,0.9013671875,0.533203125,0.8916015625
pink (945).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (946).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (947).jpg,pink,0.2685546875,0.3837890625,0.578125,0.595703125,0.9013671875,0.533203125,0.8916015625
pink (948).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (949).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (95).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (950).jpg,pink,0.1123046875,0.203125,0.5234375,0.7431640625,0.96875,0.6640625,0.978515625
pink (951).jpg,pink,0.2685546875,0.3837890625,0.578125,0.595703125,0.9013671875,0.533203125,0.8916015625
pink (952).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (953).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (954).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (955).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (956).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (957).jpg,pink,0.2685546875,0.3837890625,0.578125,0.595703125,0.9013671875,0.533203125,0.8916015625
pink (958).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (959).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (96).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (960).jpg,pink,0.2685546875,0.3837890625,0.578125,0.595703125,0.9013671875,0.533203125,0.8916015625
pink (961).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (962).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (963).jpg,pink,0.1123046875,0.203125,0.5234375,0.7431640625,0.96875,0.6640625,0.978515625
pink (964).jpg,pink,0.2685546875,0.3837890625,0.578125,0.595703125,0.9013671875,0.533203125,0.8916015625
pink (965).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (966).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (967).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (968).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (969).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (97).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (970).jpg,pink,0.2685546875,0.3837890625,0.578125,0.595703125,0.9013671875,0.533203125,0.8916015625
pink (971).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (972).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (973).jpg,pink,0.2685546875,0.3837890625,0.578125,0.595703125,0.9013671875,0.533203125,0.8916015625
pink (974).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (975).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (976).jpg,pink,0.1123046875,0.203125,0.5234375,0.7431640625,0.96875,0.6640625,0.978515625
pink (977).jpg,pink,0.2685546875,0.3837890625,0.578125,0.595703125,0.9013671875,0.533203125,0.8916015625
pink (978).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (979).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (98).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (980).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (981).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (982).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (983).jpg,pink,0.2685546875,0.3837890625,0.578125,0.595703125,0.9013671875,0.533203125,0.8916015625
pink (984).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (985).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (986).jpg,pink,0.2685546875,0.3837890625,0.578125,0.595703125,0.9013671875,0.533203125,0.8916015625
pink (987).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (988).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (989).jpg,pink,0.1123046875,0.203125,0.5234375,0.7431640625,0.96875,0.6640625,0.978515625
pink (99).jpg,pink,0.2685546875,0.3837890625,0.578125,0.595703125,0.9013671875,0.533203125,0.8916015625
pink (990).jpg,pink,0.2685546875,0.3837890625,0.578125,0.595703125,0.9013671875,0.533203125,0.8916015625
pink (991).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (992).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (993).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (994).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (995).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (996).jpg,pink,0.2685546875,0.3837890625,0.578125,0.595703125,0.9013671875,0.533203125,0.8916015625
pink (997).jpg,pink,0.1767578125,0.3095703125,0.5576171875,0.4404296875,0.806640625,0.451171875,0.80078125
pink (998).jpg,pink,0.25390625,0.3349609375,0.5185546875,0.5947265625,0.90625,0.4443359375,0.822265625
pink (999).jpg,pink,0.2685546875,0.3837890625,0.578125,0.595703125,0.9013671875,0.533203125,0.8916015625
red (1).jpg,red,0.0498046875,0.2412109375,0.5849609375,0.888671875,0.953125,0.982421875,0.9990234375
red (10).jpg,red,0.041015625,0.1435546875,0.439453125,1.0,1.0,0.9765625,1.0
red (100).jpg,red,0.251953125,0.4697265625,0.6875,0.77734375,0.984375,0.7197265625,0.8623046875
red (1000).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (1001).jpg,red,0.0498046875,0.2412109375,0.5849609375,0.888671875,0.953125,0.982421875,0.9990234375
red (1002).jpg,red,0.041015625,0.1435546875,0.439453125,1.0,1.0,0.9765625,1.0
red (1003).jpg,red,0.1171875,0.2626953125,0.552734375,0.9794921875,0.9990234375,0.9755859375,0.9990234375
red (1004).jpg,red,0.251953125,0.4697265625,0.6875,0.77734375,0.984375,0.7197265625,0.8623046875
red (1005).jpg,red,0.1396484375,0.22265625,0.373046875,0.9287109375,0.99609375,0.892578125,0.9443359375
red (1006).jpg,red,0.1123046875,0.19921875,0.318359375,0.9384765625,0.998046875,0.912109375,0.9560546875
red (1007).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (1008).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (1009).jpg,red,0.0498046875,0.2412109375,0.5849609375,0.888671875,0.953125,0.982421875,0.9990234375
red (101).jpg,red,0.1396484375,0.22265625,0.373046875,0.9287109375,0.99609375,0.892578125,0.9443359375
red (1010).jpg,red,0.041015625,0.1435546875,0.439453125,1.0,1.0,0.9765625,1.0
red (1011).jpg,red,0.1171875,0.2626953125,0.552734375,0.9794921875,0.9990234375,0.9755859375,0.9990234375
red (1012).jpg,red,0.251953125,0.4697265625,0.6875,0.77734375,0.984375,0.7197265625,0.8623046875
red (1013).jpg,red,0.1396484375,0.22265625,0.373046875,0.9287109375,0.99609375,0.892578125,0.9443359375
red (1014).jpg,red,0.1123046875,0.19921875,0.318359375,0.9384765625,0.998046875,0.912109375,0.9560546875
red (1015).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (1016).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (1017).jpg,red,0.0498046875,0.2412109375,0.5849609375,0.888671875,0.953125,0.982421875,0.9990234375
red (1018).jpg,red,0.041015625,0.1435546875,0.439453125,1.0,1.0,0.9765625,1.0
red (1019).jpg,red,0.1171875,0.2626953125,0.552734375,0.9794921875,0.9990234375,0.9755859375,0.9990234375
red (102).jpg,red,0.1123046875,0.19921875,0.318359375,0.9384765625,0.998046875,0.912109375,0.9560546875
red (1020).jpg,red,0.251953125,0.4697265625,0.6875,0.77734375,0.984375,0.7197265625,0.8623046875
red (1021).jpg,red,0.1396484375,0.22265625,0.373046875,0.9287109375,0.99609375,0.892578125,0.9443359375
red (1022).jpg,red,0.1123046875,0.19921875,0.318359375,0.9384765625,0.998046875,0.912109375,0.9560546875
red (1023).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (1024).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (1025).jpg,red,0.0498046875,0.2412109375,0.5849609375,0.888671875,0.953125,0.982421875,0.9990234375
red (1026).jpg,red,0.041015625,0.1435546875,0.439453125,1.0,1.0,0.9765625,1.0
red (1027).jpg,red,0.1171875,0.2626953125,0.552734375,0.9794921875,0.9990234375,0.9755859375,0.9990234375
red (1028).jpg,red,0.251953125,0.4697265625,0.6875,0.77734375,0.984375,0.7197265625,0.8623046875
red (1029).jpg,red,0.1396484375,0.22265625,0.373046875,0.9287109375,0.99609375,0.892578125,0.9443359375
red (103).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (1030).jpg,red,0.1123046875,0.19921875,0.318359375,0.9384765625,0.998046875,0.912109375,0.9560546875
red (1031).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (1032).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (1033).jpg,red,0.0498046875,0.2412109375,0.5849609375,0.888671875,0.953125,0.982421875,0.9990234375
red (1034).jpg,red,0.041015625,0.1435546875,0.439453125,1.0,1.0,0.9765625,1.0
red (1035).jpg,red,0.1171875,0.2626953125,0.552734375,0.9794921875,0.9990234375,0.9755859375,0.9990234375
red (1036).jpg,red,0.251953125,0.4697265625,0.6875,0.77734375,0.984375,0.7197265625,0.8623046875
red (1037).jpg,red,0.1396484375,0.22265625,0.373046875,0.9287109375,0.99609375,0.892578125,0.9443359375
red (1038).jpg,red,0.1123046875,0.19921875,0.318359375,0.9384765625,0.998046875,0.912109375,0.9560546875
red (1039).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (104).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (1040).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (1041).jpg,red,0.0498046875,0.2412109375,0.5849609375,0.888671875,0.953125,0.982421875,0.9990234375
red (1042).jpg,red,0.041015625,0.1435546875,0.439453125,1.0,1.0,0.9765625,1.0
red (1043).jpg,red,0.1171875,0.2626953125,0.552734375,0.9794921875,0.9990234375,0.9755859375,0.9990234375
red (1044).jpg,red,0.251953125,0.4697265625,0.6875,0.77734375,0.984375,0.7197265625,0.8623046875
red (1045).jpg,red,0.1396484375,0.22265625,0.373046875,0.9287109375,0.99609375,0.892578125,0.9443359375
red (1046).jpg,red,0.1123046875,0.19921875,0.318359375,0.9384765625,0.998046875,0.912109375,0.9560546875
red (1047).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (1048).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (1049).jpg,red,0.0498046875,0.2412109375,0.5849609375,0.888671875,0.953125,0.982421875,0.9990234375
red (105).jpg,red,0.0498046875,0.2412109375,0.5849609375,0.888671875,0.953125,0.982421875,0.9990234375
red (1050).jpg,red,0.041015625,0.1435546875,0.439453125,1.0,1.0,0.9765625,1.0
red (1051).jpg,red,0.1171875,0.2626953125,0.552734375,0.9794921875,0.9990234375,0.9755859375,0.9990234375
red (1052).jpg,red,0.251953125,0.4697265625,0.6875,0.77734375,0.984375,0.7197265625,0.8623046875
red (1053).jpg,red,0.1396484375,0.22265625,0.373046875,0.9287109375,0.99609375,0.892578125,0.9443359375
red (1054).jpg,red,0.1123046875,0.19921875,0.318359375,0.9384765625,0.998046875,0.912109375,0.9560546875
red (1055).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (1056).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (1057).jpg,red,0.0498046875,0.2412109375,0.5849609375,0.888671875,0.953125,0.982421875,0.9990234375
red (1058).jpg,red,0.041015625,0.1435546875,0.439453125,1.0,1.0,0.9765625,1.0
red (1059).jpg,red,0.1171875,0.2626953125,0.552734375,0.9794921875,0.9990234375,0.9755859375,0.9990234375
red (106).jpg,red,0.041015625,0.1435546875,0.439453125,1.0,1.0,0.9765625,1.0
red (1060).jpg,red,0.251953125,0.4697265625,0.6875,0.77734375,0.984375,0.7197265625,0.8623046875
red (1061).jpg,red,0.1396484375,0.22265625,0.373046875,0.9287109375,0.99609375,0.892578125,0.9443359375
red (1062).jpg,red,0.1123046875,0.19921875,0.318359375,0.9384765625,0.998046875,0.912109375,0.9560546875
red (1063).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (1064).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (1065).jpg,red,0.0498046875,0.2412109375,0.5849609375,0.888671875,0.953125,0.982421875,0.9990234375
red (1066).jpg,red,0.041015625,0.1435546875,0.439453125,1.0,1.0,0.9765625,1.0
red (1067).jpg,red,0.1171875,0.2626953125,0.552734375,0.9794921875,0.9990234375,0.9755859375,0.9990234375
red (1068).jpg,red,0.251953125,0.4697265625,0.6875,0.77734375,0.984375,0.7197265625,0.8623046875
red (1069).jpg,red,0.1396484375,0.22265625,0.373046875,0.9287109375,0.99609375,0.892578125,0.9443359375
red (107).jpg,red,0.1171875,0.2626953125,0.552734375,0.9794921875,0.9990234375,0.9755859375,0.9990234375
red (1070).jpg,red,0.1123046875,0.19921875,0.318359375,0.9384765625,0.998046875,0.912109375,0.9560546875
red (1071).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (1072).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (1073).jpg,red,0.0498046875,0.2412109375,0.5849609375,0.888671875,0.953125,0.982421875,0.9990234375
red (1074).jpg,red,0.041015625,0.1435546875,0.439453125,1.0,1.0,0.9765625,1.0
red (1075).jpg,red,0.1171875,0.2626953125,0.552734375,0.9794921875,0.9990234375,0.9755859375,0.9990234375
red (1076).jpg,red,0.251953125,0.4697265625,0.6875,0.77734375,0.984375,0.7197265625,0.8623046875
red (1077).jpg,red,0.1396484375,0.22265625,0.373046875,0.9287109375,0.99609375,0.892578125,0.9443359375
red (1078).jpg,red,0.1123046875,0.19921875,0.318359375,0.9384765625,0.998046875,0.912109375,0.9560546875
red (1079).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (108).jpg,red,0.251953125,0.4697265625,0.6875,0.77734375,0.984375,0.7197265625,0.8623046875
red (1080).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (1081).jpg,red,0.0498046875,0.2412109375,0.5849609375,0.888671875,0.953125,0.982421875,0.9990234375
red (1082).jpg,red,0.041015625,0.1435546875,0.439453125,1.0,1.0,0.9765625,1.0
red (1083).jpg,red,0.1171875,0.2626953125,0.552734375,0.9794921875,0.9990234375,0.9755859375,0.9990234375
red (1084).jpg,red,0.251953125,0.4697265625,0.6875,0.77734375,0.984375,0.7197265625,0.8623046875
red (1085).jpg,red,0.1396484375,0.22265625,0.373046875,0.9287109375,0.99609375,0.892578125,0.9443359375
red (1086).jpg,red,0.1123046875,0.19921875,0.318359375,0.9384765625,0.998046875,0.912109375,0.9560546875
red (1087).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (1088).jpg,red,0.0732421875,0.1982421875,0.4853515625,0.9970703125,0.9970703125,0.9951171875,1.0
red (1089).jpg,red,0.0498046875,0.2412109375,0.5849609375,0.888671875,0.953125,0.982421875,0.9990234375
red (109).jpg,red,0.1396484375,0.22265625,0.373046875,0.9287109375,0.99609375,0.892578125,0.9443359375
red (1090).jpg,red,0.041015625,0.1435546875,0.439453125,1.0,1.0,0.9765625,1.0
red (1091).jpg,red,0.1171875,0.2626953125,0.552734375,0.9794921875,0.9990234375,0.9755859375,0.9990234375
red (1092).jpg,red,0.251953125,0.4697265625,0.6875,0.77734375,0.984375,0.7197265625,0.8623046875
red (1093).jpg,red,0.1396484375,0.22265625,0.373046875,0.9287109375,0.99609375,0.892578125,0.9443359375
red (1094).jpg,red,0.1123046875,0.19921875,0.318359375,0.9384765625,0.998046875,0.912109375,0.9560546875
